firing rate (Hz),region,spiking class,citation,dataset
7.95687779725994,VISrl,FS,siegle_survey_2019,Siegle2019
13.4663148628424,VISrl,RS,siegle_survey_2019,Siegle2019
1.12119076216081,VISrl,RS,siegle_survey_2019,Siegle2019
1.09330353932019,VISrl,RS,siegle_survey_2019,Siegle2019
2.32262208372175,VISrl,RS,siegle_survey_2019,Siegle2019
2.81018196855229,VISrl,RS,siegle_survey_2019,Siegle2019
0.639332725866454,VISrl,RS,siegle_survey_2019,Siegle2019
0.36408894652878,VISrl,RS,siegle_survey_2019,Siegle2019
0.139332444229692,VISrl,RS,siegle_survey_2019,Siegle2019
0.386896340673521,VISrl,RS,siegle_survey_2019,Siegle2019
0.0824176288412243,VISrl,RS,siegle_survey_2019,Siegle2019
3.06468770949157,APN,FS,siegle_survey_2019,Siegle2019
0.0638409770950302,DG,FS,siegle_survey_2019,Siegle2019
1.31039754325377,VISam,RS,siegle_survey_2019,Siegle2019
1.67569197835699,VISam,RS,siegle_survey_2019,Siegle2019
1.75664276505873,VISam,RS,siegle_survey_2019,Siegle2019
3.32112098097211,VISam,RS,siegle_survey_2019,Siegle2019
9.18262094330023,VISam,RS,siegle_survey_2019,Siegle2019
1.56266029864267,VISam,RS,siegle_survey_2019,Siegle2019
0.435551590800767,VISam,RS,siegle_survey_2019,Siegle2019
0.472979299315441,VISam,RS,siegle_survey_2019,Siegle2019
0.123832247028551,VISam,RS,siegle_survey_2019,Siegle2019
0.114314915434819,VISam,RS,siegle_survey_2019,Siegle2019
0.23536681840228,VISam,RS,siegle_survey_2019,Siegle2019
6.979267733996,PO,RS,siegle_survey_2019,Siegle2019
0.847157879241804,PO,RS,siegle_survey_2019,Siegle2019
7.2820074406526,Eth,RS,siegle_survey_2019,Siegle2019
8.20594635464518,Eth,RS,siegle_survey_2019,Siegle2019
2.68894027689159,LP,RS,siegle_survey_2019,Siegle2019
0.160726873579959,LP,RS,siegle_survey_2019,Siegle2019
0.103622315701251,LP,RS,siegle_survey_2019,Siegle2019
3.76975631898915,LP,RS,siegle_survey_2019,Siegle2019
2.09757659698662,LP,RS,siegle_survey_2019,Siegle2019
1.90476851111525,LP,FS,siegle_survey_2019,Siegle2019
1.86327680988503,LP,RS,siegle_survey_2019,Siegle2019
0.566554209066281,LP,RS,siegle_survey_2019,Siegle2019
9.76381002351599,LP,RS,siegle_survey_2019,Siegle2019
3.79542128882228,LP,RS,siegle_survey_2019,Siegle2019
0.515545081522941,LP,RS,siegle_survey_2019,Siegle2019
14.3422267669973,VISmma,FS,siegle_survey_2019,Siegle2019
2.36727265498306,VISmma,RS,siegle_survey_2019,Siegle2019
4.6451456650474,VISmma,RS,siegle_survey_2019,Siegle2019
0.933563277679999,VISmma,RS,siegle_survey_2019,Siegle2019
5.54811516821067,LP,RS,siegle_survey_2019,Siegle2019
4.58692275359982,LP,RS,siegle_survey_2019,Siegle2019
5.64325502875439,LP,RS,siegle_survey_2019,Siegle2019
1.67132130834243,LP,FS,siegle_survey_2019,Siegle2019
7.37287282027312,LP,RS,siegle_survey_2019,Siegle2019
4.4069032135514,LP,FS,siegle_survey_2019,Siegle2019
6.53169343236122,LP,RS,siegle_survey_2019,Siegle2019
4.28067189531365,DG,RS,siegle_survey_2019,Siegle2019
7.90344854582169,DG,RS,siegle_survey_2019,Siegle2019
2.5470122142947,SUB,RS,siegle_survey_2019,Siegle2019
1.73521425390365,SUB,RS,siegle_survey_2019,Siegle2019
1.212877764644,SUB,RS,siegle_survey_2019,Siegle2019
2.32066640228218,VISp,RS,siegle_survey_2019,Siegle2019
5.27886314458039,VISp,FS,siegle_survey_2019,Siegle2019
1.82786679783185,VISp,RS,siegle_survey_2019,Siegle2019
0.43528040771638,VISp,RS,siegle_survey_2019,Siegle2019
0.640794943073899,VISp,RS,siegle_survey_2019,Siegle2019
1.39414096300018,VISp,RS,siegle_survey_2019,Siegle2019
0.350867100077096,VISp,RS,siegle_survey_2019,Siegle2019
1.5103669032743,LGd,FS,siegle_survey_2019,Siegle2019
0.189597884416973,VISl,RS,siegle_survey_2019,Siegle2019
0.55521275572077,VISl,RS,siegle_survey_2019,Siegle2019
4.28931583407394,PIL,RS,siegle_survey_2019,Siegle2019
1.63901034102494,VISrl,RS,siegle_survey_2019,Siegle2019
7.97668809082489,VISrl,RS,siegle_survey_2019,Siegle2019
6.77151521625795,LP,RS,siegle_survey_2019,Siegle2019
7.24363813652039,LP,FS,siegle_survey_2019,Siegle2019
3.60080136112489,VISam,RS,siegle_survey_2019,Siegle2019
0.768477181951796,VISam,RS,siegle_survey_2019,Siegle2019
0.289920677497633,VISam,RS,siegle_survey_2019,Siegle2019
5.94571292057337,DG,FS,siegle_survey_2019,Siegle2019
5.89362919418301,SUB,RS,siegle_survey_2019,Siegle2019
7.96467803397092,VISp,RS,siegle_survey_2019,Siegle2019
7.89366350666007,VISp,RS,siegle_survey_2019,Siegle2019
0.59992380785059,VISp,RS,siegle_survey_2019,Siegle2019
0.976521822101184,VISp,RS,siegle_survey_2019,Siegle2019
10.9034686621443,VISp,FS,siegle_survey_2019,Siegle2019
6.61415277439504,VISp,FS,siegle_survey_2019,Siegle2019
1.71895516175418,VISp,RS,siegle_survey_2019,Siegle2019
3.25744309442885,VISp,FS,siegle_survey_2019,Siegle2019
0.668920331002395,VISp,RS,siegle_survey_2019,Siegle2019
12.9309862693588,VISp,FS,siegle_survey_2019,Siegle2019
5.35020950278543,VISp,FS,siegle_survey_2019,Siegle2019
4.32246881321919,VISp,RS,siegle_survey_2019,Siegle2019
2.29389415620718,VISp,RS,siegle_survey_2019,Siegle2019
13.7293471528479,VISp,FS,siegle_survey_2019,Siegle2019
0.540440732877097,VISp,RS,siegle_survey_2019,Siegle2019
0.937026597845763,VISp,RS,siegle_survey_2019,Siegle2019
1.46382767274428,CA3,RS,siegle_survey_2019,Siegle2019
0.251578864783334,VISl,RS,siegle_survey_2019,Siegle2019
1.32342705876479,LGv,FS,siegle_survey_2019,Siegle2019
17.619588175996,CA3,FS,siegle_survey_2019,Siegle2019
5.00724758575782,CA3,RS,siegle_survey_2019,Siegle2019
0.755791011994267,CA3,RS,siegle_survey_2019,Siegle2019
16.6619005440145,CA3,FS,siegle_survey_2019,Siegle2019
1.21954783639151,VISal,FS,siegle_survey_2019,Siegle2019
0.392838354358876,VISal,RS,siegle_survey_2019,Siegle2019
1.17688143978306,VISal,RS,siegle_survey_2019,Siegle2019
7.18573229547302,VISal,RS,siegle_survey_2019,Siegle2019
2.74938800307285,VISal,RS,siegle_survey_2019,Siegle2019
2.25103680304713,VISal,RS,siegle_survey_2019,Siegle2019
0.74464393540287,LGv,FS,siegle_survey_2019,Siegle2019
2.67452738204523,DG,RS,siegle_survey_2019,Siegle2019
0.766072588734716,DG,RS,siegle_survey_2019,Siegle2019
8.71662222515662,DG,RS,siegle_survey_2019,Siegle2019
4.41923560094482,DG,RS,siegle_survey_2019,Siegle2019
1.69022212283679,DG,RS,siegle_survey_2019,Siegle2019
0.532080271428013,VISrl,RS,siegle_survey_2019,Siegle2019
4.76402592311995,VISrl,RS,siegle_survey_2019,Siegle2019
0.97604105416188,VISrl,RS,siegle_survey_2019,Siegle2019
2.60466602077954,VISrl,RS,siegle_survey_2019,Siegle2019
1.27038128738998,VISrl,FS,siegle_survey_2019,Siegle2019
2.27611582247497,VISrl,RS,siegle_survey_2019,Siegle2019
0.23255088619393,VISrl,RS,siegle_survey_2019,Siegle2019
4.12845089779489,VISrl,RS,siegle_survey_2019,Siegle2019
1.50773694395982,VISrl,RS,siegle_survey_2019,Siegle2019
0.233127458639039,VISrl,RS,siegle_survey_2019,Siegle2019
1.23195620409483,VISam,RS,siegle_survey_2019,Siegle2019
1.8374263045558,VISam,RS,siegle_survey_2019,Siegle2019
16.2766567198209,VISam,RS,siegle_survey_2019,Siegle2019
14.9164173108381,VISam,RS,siegle_survey_2019,Siegle2019
10.9143426794733,VISam,RS,siegle_survey_2019,Siegle2019
19.8687766467586,VISam,FS,siegle_survey_2019,Siegle2019
2.00755132571563,VISam,RS,siegle_survey_2019,Siegle2019
0.599193828020188,VISam,RS,siegle_survey_2019,Siegle2019
0.163943843756039,VISam,RS,siegle_survey_2019,Siegle2019
2.98348118910193,VISam,RS,siegle_survey_2019,Siegle2019
0.647502100649347,VISpm,RS,siegle_survey_2019,Siegle2019
0.587116752740354,VISpm,RS,siegle_survey_2019,Siegle2019
0.617452069248966,VISpm,RS,siegle_survey_2019,Siegle2019
0.475689874727632,VISam,RS,siegle_survey_2019,Siegle2019
3.6897045201309,APN,FS,siegle_survey_2019,Siegle2019
0.283858261591526,LP,RS,siegle_survey_2019,Siegle2019
0.0419368486974415,LP,RS,siegle_survey_2019,Siegle2019
7.33894852205226,LP,RS,siegle_survey_2019,Siegle2019
5.153097265455,LP,FS,siegle_survey_2019,Siegle2019
1.3620441811643,LP,FS,siegle_survey_2019,Siegle2019
17.9710382105674,LP,RS,siegle_survey_2019,Siegle2019
1.75088720684193,LP,FS,siegle_survey_2019,Siegle2019
0.0558207033682498,LP,FS,siegle_survey_2019,Siegle2019
7.50889651995447,LP,RS,siegle_survey_2019,Siegle2019
66.9073062070194,NOT,FS,siegle_survey_2019,Siegle2019
1.0427155237357,LP,FS,siegle_survey_2019,Siegle2019
0.173167803805081,DG,FS,siegle_survey_2019,Siegle2019
4.90181379223501,CA1,RS,siegle_survey_2019,Siegle2019
0.742976414678254,SUB,RS,siegle_survey_2019,Siegle2019
3.8699818471453,SUB,RS,siegle_survey_2019,Siegle2019
10.6734510154214,SUB,RS,siegle_survey_2019,Siegle2019
10.2766200185633,SUB,RS,siegle_survey_2019,Siegle2019
5.79981311661258,VISmma,RS,siegle_survey_2019,Siegle2019
1.02144145094512,VISmma,RS,siegle_survey_2019,Siegle2019
0.628543331862528,VISmma,RS,siegle_survey_2019,Siegle2019
3.17997328898513,VISp,RS,siegle_survey_2019,Siegle2019
0.123813553297208,VISp,RS,siegle_survey_2019,Siegle2019
2.37071573248802,VISp,RS,siegle_survey_2019,Siegle2019
4.18008629975836,VISp,RS,siegle_survey_2019,Siegle2019
0.44076483835066,VISp,RS,siegle_survey_2019,Siegle2019
2.62431592293072,VISmma,RS,siegle_survey_2019,Siegle2019
0.0507629989374892,VISmma,RS,siegle_survey_2019,Siegle2019
19.2870515101279,VISp,FS,siegle_survey_2019,Siegle2019
3.45394168149608,VISp,FS,siegle_survey_2019,Siegle2019
4.75921421034207,VISp,RS,siegle_survey_2019,Siegle2019
13.7941662794902,VISam,FS,siegle_survey_2019,Siegle2019
0.268452888600629,VISp,RS,siegle_survey_2019,Siegle2019
0.363395638150292,VISmma,RS,siegle_survey_2019,Siegle2019
5.04274627065173,VISam,RS,siegle_survey_2019,Siegle2019
9.86849618324004,VISam,RS,siegle_survey_2019,Siegle2019
0.112782545476566,VISp,RS,siegle_survey_2019,Siegle2019
0.529222022932597,VISam,RS,siegle_survey_2019,Siegle2019
0.725003479522208,VISp,RS,siegle_survey_2019,Siegle2019
0.89136164036294,VISam,RS,siegle_survey_2019,Siegle2019
18.8820362961234,VISam,FS,siegle_survey_2019,Siegle2019
1.74056946282393,VISam,RS,siegle_survey_2019,Siegle2019
0.438878726838202,VISam,RS,siegle_survey_2019,Siegle2019
0.402568960963572,VISam,RS,siegle_survey_2019,Siegle2019
1.1588467757771,VISam,RS,siegle_survey_2019,Siegle2019
8.91821500194597,VISam,FS,siegle_survey_2019,Siegle2019
0.259916609018127,VISam,RS,siegle_survey_2019,Siegle2019
0.512073083377033,VISam,RS,siegle_survey_2019,Siegle2019
0.809640716112124,VISam,RS,siegle_survey_2019,Siegle2019
20.581092468432,CA3,RS,siegle_survey_2019,Siegle2019
16.9280582251325,ProS,FS,siegle_survey_2019,Siegle2019
1.00430208998515,VISp,RS,siegle_survey_2019,Siegle2019
0.465225387473301,LP,RS,siegle_survey_2019,Siegle2019
1.95632257252982,LP,RS,siegle_survey_2019,Siegle2019
3.40926982911027,VISp,RS,siegle_survey_2019,Siegle2019
2.17776709292076,VISl,RS,siegle_survey_2019,Siegle2019
8.91508934434546,VISp,FS,siegle_survey_2019,Siegle2019
4.48681301154794,VISp,FS,siegle_survey_2019,Siegle2019
2.06611061317471,VISp,RS,siegle_survey_2019,Siegle2019
3.50039950208237,DG,RS,siegle_survey_2019,Siegle2019
1.40822651780685,DG,RS,siegle_survey_2019,Siegle2019
0.13096439552636,DG,RS,siegle_survey_2019,Siegle2019
1.89222953624077,DG,RS,siegle_survey_2019,Siegle2019
1.86061413717442,DG,FS,siegle_survey_2019,Siegle2019
0.420604508623576,VISl,RS,siegle_survey_2019,Siegle2019
0.296600828034577,VISl,RS,siegle_survey_2019,Siegle2019
0.150440048076531,VISl,RS,siegle_survey_2019,Siegle2019
0.0891038717115738,VISl,RS,siegle_survey_2019,Siegle2019
0.62818839902439,DG,RS,siegle_survey_2019,Siegle2019
0.107076797809213,VISl,RS,siegle_survey_2019,Siegle2019
1.13205253769006,VISp,RS,siegle_survey_2019,Siegle2019
0.24866381133177,VISp,RS,siegle_survey_2019,Siegle2019
0.411910901030932,VISp,RS,siegle_survey_2019,Siegle2019
0.373885474514661,VISp,RS,siegle_survey_2019,Siegle2019
1.03453684135562,VISl,RS,siegle_survey_2019,Siegle2019
0.639314190640551,VISp,RS,siegle_survey_2019,Siegle2019
3.64733685979542,ZI,FS,siegle_survey_2019,Siegle2019
2.3850218447381,IntG,FS,siegle_survey_2019,Siegle2019
0.553241858205938,VISp,RS,siegle_survey_2019,Siegle2019
0.666381550894743,VISp,RS,siegle_survey_2019,Siegle2019
0.461680630608286,CA1,RS,siegle_survey_2019,Siegle2019
0.128569289536485,CA1,RS,siegle_survey_2019,Siegle2019
7.44713286763803,IntG,FS,siegle_survey_2019,Siegle2019
1.25423448549926,IntG,FS,siegle_survey_2019,Siegle2019
15.7828319193288,IGL,FS,siegle_survey_2019,Siegle2019
1.93419179318338,VISam,RS,siegle_survey_2019,Siegle2019
1.00461427119979,IGL,FS,siegle_survey_2019,Siegle2019
0.433233211245186,IGL,FS,siegle_survey_2019,Siegle2019
0.193778653141268,CA2,RS,siegle_survey_2019,Siegle2019
2.08671214261861,VISam,RS,siegle_survey_2019,Siegle2019
1.48669019003515,VISam,RS,siegle_survey_2019,Siegle2019
11.1120463379048,VISam,RS,siegle_survey_2019,Siegle2019
13.2387088484345,VISam,RS,siegle_survey_2019,Siegle2019
1.612097939665,VISam,RS,siegle_survey_2019,Siegle2019
1.1564529761512,VISam,RS,siegle_survey_2019,Siegle2019
0.813857015359492,VISam,RS,siegle_survey_2019,Siegle2019
0.748710132434895,VISam,RS,siegle_survey_2019,Siegle2019
0.205404289691672,VISam,RS,siegle_survey_2019,Siegle2019
2.61679700029772,VISam,RS,siegle_survey_2019,Siegle2019
8.57422070732017,CA1,FS,siegle_survey_2019,Siegle2019
8.99314261922759,CA1,FS,siegle_survey_2019,Siegle2019
0.32838103854607,VISal,RS,siegle_survey_2019,Siegle2019
0.353900861063916,VISam,RS,siegle_survey_2019,Siegle2019
0.499666077577896,VISl,RS,siegle_survey_2019,Siegle2019
3.0129666115991,VISal,RS,siegle_survey_2019,Siegle2019
1.53749172062207,VISl,RS,siegle_survey_2019,Siegle2019
1.10528014545317,VISal,RS,siegle_survey_2019,Siegle2019
0.334451218354565,DG,RS,siegle_survey_2019,Siegle2019
0.204157990923397,DG,RS,siegle_survey_2019,Siegle2019
1.54582729342515,VISl,RS,siegle_survey_2019,Siegle2019
1.37277327636854,ProS,RS,siegle_survey_2019,Siegle2019
1.56888374442119,SUB,RS,siegle_survey_2019,Siegle2019
0.59643157612607,APN,FS,siegle_survey_2019,Siegle2019
0.161237868946071,SUB,FS,siegle_survey_2019,Siegle2019
0.587423737313695,VISl,RS,siegle_survey_2019,Siegle2019
5.9859199581815,SUB,RS,siegle_survey_2019,Siegle2019
0.215039046695192,VISl,RS,siegle_survey_2019,Siegle2019
0.450589485028418,LGd,FS,siegle_survey_2019,Siegle2019
3.87388947822602,LGd,FS,siegle_survey_2019,Siegle2019
6.56208427418962,SUB,RS,siegle_survey_2019,Siegle2019
0.631901757550659,DG,RS,siegle_survey_2019,Siegle2019
0.160758849727574,SUB,RS,siegle_survey_2019,Siegle2019
0.546031586434294,DG,RS,siegle_survey_2019,Siegle2019
2.04761555138703,VISp,RS,siegle_survey_2019,Siegle2019
10.3161671185668,CA3,FS,siegle_survey_2019,Siegle2019
0.283387769662791,VISp,RS,siegle_survey_2019,Siegle2019
0.552021747395877,VISp,RS,siegle_survey_2019,Siegle2019
2.17493885966352,VISp,RS,siegle_survey_2019,Siegle2019
5.02721089428171,VISp,RS,siegle_survey_2019,Siegle2019
8.55825316151008,VISp,RS,siegle_survey_2019,Siegle2019
10.8479650259255,VISp,RS,siegle_survey_2019,Siegle2019
3.30063402313133,VISp,RS,siegle_survey_2019,Siegle2019
9.14796868856072,CA1,RS,siegle_survey_2019,Siegle2019
0.861755574076,VISp,RS,siegle_survey_2019,Siegle2019
26.2193085321176,VISp,FS,siegle_survey_2019,Siegle2019
3.65424601022578,VISp,RS,siegle_survey_2019,Siegle2019
3.77687493016099,VISp,RS,siegle_survey_2019,Siegle2019
1.84182889512074,VISp,RS,siegle_survey_2019,Siegle2019
8.71358206799082,VISal,FS,siegle_survey_2019,Siegle2019
0.754072053757887,VISp,RS,siegle_survey_2019,Siegle2019
1.56175008581352,VISal,RS,siegle_survey_2019,Siegle2019
1.46443924088637,VISal,RS,siegle_survey_2019,Siegle2019
0.189883218212188,VISp,RS,siegle_survey_2019,Siegle2019
0.413126214604105,VISal,RS,siegle_survey_2019,Siegle2019
1.03005262031647,VISal,RS,siegle_survey_2019,Siegle2019
0.299099600029491,VISp,RS,siegle_survey_2019,Siegle2019
3.37806309416025,VISal,RS,siegle_survey_2019,Siegle2019
0.285591258067877,VISp,RS,siegle_survey_2019,Siegle2019
0.408699197221591,VISp,RS,siegle_survey_2019,Siegle2019
0.172892993008202,VISal,RS,siegle_survey_2019,Siegle2019
0.184319290487617,VISal,RS,siegle_survey_2019,Siegle2019
0.448903637859323,VISal,RS,siegle_survey_2019,Siegle2019
0.144608223837846,VISal,RS,siegle_survey_2019,Siegle2019
0.193332156585366,VISp,RS,siegle_survey_2019,Siegle2019
0.298333169279896,VISp,RS,siegle_survey_2019,Siegle2019
1.53571311286863,VISal,RS,siegle_survey_2019,Siegle2019
2.21488906248616,VISp,RS,siegle_survey_2019,Siegle2019
0.696629406973191,POL,FS,siegle_survey_2019,Siegle2019
0.470819579033911,LP,FS,siegle_survey_2019,Siegle2019
33.9759030412247,LP,FS,siegle_survey_2019,Siegle2019
1.2702856475904,DG,RS,siegle_survey_2019,Siegle2019
0.919723148222202,DG,RS,siegle_survey_2019,Siegle2019
1.04550605943019,DG,RS,siegle_survey_2019,Siegle2019
5.40070423819603,DG,RS,siegle_survey_2019,Siegle2019
2.25594414167293,CA1,FS,siegle_survey_2019,Siegle2019
2.26353045277334,CA1,RS,siegle_survey_2019,Siegle2019
1.01366228444082,VISrl,RS,siegle_survey_2019,Siegle2019
9.16239064605718,VISrl,FS,siegle_survey_2019,Siegle2019
1.11659260418585,VISrl,RS,siegle_survey_2019,Siegle2019
5.53379248601922,VISrl,RS,siegle_survey_2019,Siegle2019
0.489558774759507,VISl,RS,siegle_survey_2019,Siegle2019
0.628091453487931,VISl,RS,siegle_survey_2019,Siegle2019
2.51102455703457,VISl,RS,siegle_survey_2019,Siegle2019
0.593985206166134,VISl,RS,siegle_survey_2019,Siegle2019
0.805807995010218,VISl,RS,siegle_survey_2019,Siegle2019
10.8072734139963,VISl,RS,siegle_survey_2019,Siegle2019
4.12426921616869,VISl,RS,siegle_survey_2019,Siegle2019
2.12646703807476,VISl,RS,siegle_survey_2019,Siegle2019
1.40123026215901,VISl,RS,siegle_survey_2019,Siegle2019
0.096570498034752,VISl,RS,siegle_survey_2019,Siegle2019
0.693621434297227,VISl,RS,siegle_survey_2019,Siegle2019
0.229546540963557,VISl,RS,siegle_survey_2019,Siegle2019
2.04465036612865,VISl,RS,siegle_survey_2019,Siegle2019
7.23301533792432,VISl,RS,siegle_survey_2019,Siegle2019
2.87460098564755,VISl,RS,siegle_survey_2019,Siegle2019
0.590344651676728,VISl,RS,siegle_survey_2019,Siegle2019
3.16067192526241,VISl,FS,siegle_survey_2019,Siegle2019
2.5786622272851,VISl,RS,siegle_survey_2019,Siegle2019
0.0958040655106667,VISl,RS,siegle_survey_2019,Siegle2019
1.33244220273275,LGv,FS,siegle_survey_2019,Siegle2019
10.1076107071407,CA3,FS,siegle_survey_2019,Siegle2019
17.0527309690551,CA3,FS,siegle_survey_2019,Siegle2019
0.293830905650082,CA1,RS,siegle_survey_2019,Siegle2019
0.56898002890637,VISal,RS,siegle_survey_2019,Siegle2019
1.94108509272133,VISal,RS,siegle_survey_2019,Siegle2019
0.377659416391465,VISal,RS,siegle_survey_2019,Siegle2019
0.413106900933535,VISal,RS,siegle_survey_2019,Siegle2019
1.58325710687097,VISal,RS,siegle_survey_2019,Siegle2019
0.184997547704698,VISal,RS,siegle_survey_2019,Siegle2019
0.3096385676756,VISal,RS,siegle_survey_2019,Siegle2019
0.638821153855476,VISal,RS,siegle_survey_2019,Siegle2019
0.447500541340571,VISal,RS,siegle_survey_2019,Siegle2019
0.472122172495469,VISal,RS,siegle_survey_2019,Siegle2019
0.262407189623598,VISal,RS,siegle_survey_2019,Siegle2019
0.138340993726351,VISal,RS,siegle_survey_2019,Siegle2019
0.166028353274076,VISal,RS,siegle_survey_2019,Siegle2019
0.143035390327868,VISal,RS,siegle_survey_2019,Siegle2019
0.174171694317525,VISal,RS,siegle_survey_2019,Siegle2019
6.16996209745844,LP,RS,siegle_survey_2019,Siegle2019
6.98783990289931,LP,RS,siegle_survey_2019,Siegle2019
0.499713088108184,LP,FS,siegle_survey_2019,Siegle2019
0.33052341908996,VISrl,RS,siegle_survey_2019,Siegle2019
16.7124137158635,VISrl,RS,siegle_survey_2019,Siegle2019
9.68347394432952,VISrl,RS,siegle_survey_2019,Siegle2019
4.5772224330032,VISrl,FS,siegle_survey_2019,Siegle2019
21.0437075642858,VISrl,RS,siegle_survey_2019,Siegle2019
12.3576479144913,VISrl,RS,siegle_survey_2019,Siegle2019
4.13345881641633,VISrl,RS,siegle_survey_2019,Siegle2019
4.07396460098014,VISrl,RS,siegle_survey_2019,Siegle2019
2.84221399250489,VISrl,RS,siegle_survey_2019,Siegle2019
1.35179288213314,VISrl,RS,siegle_survey_2019,Siegle2019
0.351025451462497,VISrl,RS,siegle_survey_2019,Siegle2019
0.283196297631862,VISrl,RS,siegle_survey_2019,Siegle2019
0.198505659233159,VISrl,RS,siegle_survey_2019,Siegle2019
0.241425801770058,VISrl,RS,siegle_survey_2019,Siegle2019
8.18211908355075,APN,RS,siegle_survey_2019,Siegle2019
6.64903962987779,APN,RS,siegle_survey_2019,Siegle2019
1.54830151917042,APN,RS,siegle_survey_2019,Siegle2019
5.79888209427124,VISp,FS,siegle_survey_2019,Siegle2019
7.52164284387407,CA1,RS,siegle_survey_2019,Siegle2019
7.14090109364107,CA1,RS,siegle_survey_2019,Siegle2019
1.12803933289048,CA1,RS,siegle_survey_2019,Siegle2019
0.305877381068337,VISam,RS,siegle_survey_2019,Siegle2019
7.3599026714879,VISam,RS,siegle_survey_2019,Siegle2019
5.38286448158759,LP,RS,siegle_survey_2019,Siegle2019
11.2825112340554,LGd,RS,siegle_survey_2019,Siegle2019
14.0842544274915,LGd,RS,siegle_survey_2019,Siegle2019
4.06388649608176,LGd,FS,siegle_survey_2019,Siegle2019
8.74503951295487,SGN,FS,siegle_survey_2019,Siegle2019
5.0252193227161,LGd,FS,siegle_survey_2019,Siegle2019
8.12484597405454,SGN,FS,siegle_survey_2019,Siegle2019
5.75154442168837,SGN,FS,siegle_survey_2019,Siegle2019
0.310303845756976,SGN,FS,siegle_survey_2019,Siegle2019
0.176416195991731,MGv,FS,siegle_survey_2019,Siegle2019
8.675151259406,LP,FS,siegle_survey_2019,Siegle2019
9.43553545801769,LP,FS,siegle_survey_2019,Siegle2019
8.76356284788367,MGv,RS,siegle_survey_2019,Siegle2019
0.477514671813101,CA1,RS,siegle_survey_2019,Siegle2019
3.66573370869897,CA1,RS,siegle_survey_2019,Siegle2019
5.89447996311684,CA1,RS,siegle_survey_2019,Siegle2019
6.40885338618957,TH,FS,siegle_survey_2019,Siegle2019
9.08021894111426,VISp,RS,siegle_survey_2019,Siegle2019
1.64644909456787,VISp,FS,siegle_survey_2019,Siegle2019
12.7171349951589,LGd,FS,siegle_survey_2019,Siegle2019
4.23056012048721,LGd,FS,siegle_survey_2019,Siegle2019
14.0543724814474,VISp,FS,siegle_survey_2019,Siegle2019
3.97410494217218,VISp,FS,siegle_survey_2019,Siegle2019
9.36047201174468,PO,RS,siegle_survey_2019,Siegle2019
2.7116642376961,VISp,RS,siegle_survey_2019,Siegle2019
1.90220647132681,PO,RS,siegle_survey_2019,Siegle2019
5.3208666566215,PO,RS,siegle_survey_2019,Siegle2019
7.69640509526162,VISp,RS,siegle_survey_2019,Siegle2019
6.32157110405353,PO,RS,siegle_survey_2019,Siegle2019
0.399909769884547,LP,RS,siegle_survey_2019,Siegle2019
7.82479782821645,LP,RS,siegle_survey_2019,Siegle2019
10.6266462779967,LP,RS,siegle_survey_2019,Siegle2019
9.71284728701763,LP,RS,siegle_survey_2019,Siegle2019
5.5309484556332,LP,RS,siegle_survey_2019,Siegle2019
6.59200104405039,LP,RS,siegle_survey_2019,Siegle2019
0.344005070786992,LP,RS,siegle_survey_2019,Siegle2019
3.71916085992629,LP,RS,siegle_survey_2019,Siegle2019
1.54228767843071,LP,RS,siegle_survey_2019,Siegle2019
0.160583923100927,LP,RS,siegle_survey_2019,Siegle2019
8.05554679879842,LP,RS,siegle_survey_2019,Siegle2019
17.6999055155166,DG,FS,siegle_survey_2019,Siegle2019
6.77500884830506,LP,RS,siegle_survey_2019,Siegle2019
0.592209845201922,DG,FS,siegle_survey_2019,Siegle2019
0.667015299332691,DG,RS,siegle_survey_2019,Siegle2019
5.4000219237356,LP,RS,siegle_survey_2019,Siegle2019
2.67371198604464,LP,RS,siegle_survey_2019,Siegle2019
7.93124581996785,grey,FS,siegle_survey_2019,Siegle2019
10.7776328599275,Eth,RS,siegle_survey_2019,Siegle2019
6.15344366332946,LP,RS,siegle_survey_2019,Siegle2019
0.255490478516847,grey,FS,siegle_survey_2019,Siegle2019
1.57566516051669,DG,RS,siegle_survey_2019,Siegle2019
10.9383246086388,Eth,RS,siegle_survey_2019,Siegle2019
3.34066963413063,Eth,RS,siegle_survey_2019,Siegle2019
0.122693119988991,LP,RS,siegle_survey_2019,Siegle2019
0.624975268284688,CA1,RS,siegle_survey_2019,Siegle2019
0.729840127039442,grey,FS,siegle_survey_2019,Siegle2019
1.15405486048337,CA1,RS,siegle_survey_2019,Siegle2019
11.689042232566,CA1,RS,siegle_survey_2019,Siegle2019
0.482888463739144,CA1,RS,siegle_survey_2019,Siegle2019
4.48580958932511,CA1,RS,siegle_survey_2019,Siegle2019
0.734896279481819,grey,RS,siegle_survey_2019,Siegle2019
0.247560548433484,CA1,RS,siegle_survey_2019,Siegle2019
5.0606926608967,grey,RS,siegle_survey_2019,Siegle2019
1.56891885839087,CA1,RS,siegle_survey_2019,Siegle2019
0.259260398694037,CA1,RS,siegle_survey_2019,Siegle2019
1.90904282392997,CA1,RS,siegle_survey_2019,Siegle2019
1.20819073177345,CA1,RS,siegle_survey_2019,Siegle2019
0.234100543708953,CA1,RS,siegle_survey_2019,Siegle2019
0.319209188967139,CA1,RS,siegle_survey_2019,Siegle2019
0.454650926772563,VISal,RS,siegle_survey_2019,Siegle2019
