,species,region,Horizontal interesomatic distance (um),Vertical interesomatic distance (um),Presynaptic layer,Presynaptic gene expression,Presynaptic synapse class,Presynaptic gid,Postsynaptic layer,Postsynaptic gene expression,Postsynaptic synapse class,Postsynaptic gid,dataset,notes,connected,synaptic conductance (nS),reversal potential (mV),minimal Horizontal interesomatic distance (um),maximal Horizontal interesomatic distance (um),minimal Vertical interesomatic distance (um),maximal Vertical interesomatic distance (um)
254,mouse,VISp,22.88998156531201,8.254691419409257,L5,Pvalb,INH,16314,L4,Tlx3,EXC,16315,AISynphys,Accessed on 2025-07-07 00:00:007,True,-48.34246397161194,-70.22071423754868,0.0,25.0,0.0,25.0
255,mouse,VISp,22.88998156531201,8.254691419409257,L4,Tlx3,EXC,16315,L5,Pvalb,INH,16314,AISynphys,Accessed on 2025-07-07 00:00:007,True,-12.22011090590056,-28.001372461912563,0.0,25.0,0.0,25.0
256,mouse,VISp,53.16983285462406,56.70439664921268,L5,,INH,16360,L5,Pvalb,INH,16361,AISynphys,Accessed on 2025-07-07 00:00:007,True,-63.90375426324016,-72.6136050558829,50.0,75.0,50.0,75.0
257,mouse,VISp,37.64982286480946,2.324865746333374,L4,Nr5a1,EXC,16400,L4,Pvalb,INH,16402,AISynphys,Accessed on 2025-07-07 00:00:007,True,4.752034203716828,-282.71692423985223,25.0,50.0,0.0,25.0
258,mouse,VISp,22.92402775460518,44.5955937579721,L4,Nr5a1,EXC,16400,L23,Pvalb,INH,16404,AISynphys,Accessed on 2025-07-07 00:00:007,True,2.0737185444118236,-151.23675780083533,0.0,25.0,25.0,50.0
259,mouse,VISp,8.633867510966267,11.471890982879655,L23,Nr5a1,EXC,16403,L23,Pvalb,INH,16404,AISynphys,Accessed on 2025-07-07 00:00:007,True,-1.7049739071648091,-7.597052898554693,0.0,25.0,0.0,25.0
260,mouse,VISp,101.7623487107909,7.123327273361582,L4,Nr5a1,EXC,16406,L4,Nr5a1,EXC,16411,AISynphys,Accessed on 2025-07-07 00:00:007,True,4.471808803261702,-77.640580336106,100.0,125.0,0.0,25.0
261,mouse,VISp,63.31263088300969,104.58124694404746,L5,Pvalb,INH,16409,L4,Nr5a1,EXC,16406,AISynphys,Accessed on 2025-07-07 00:00:007,True,-95.59430310568575,-66.44445160531603,50.0,75.0,100.0,125.0
262,mouse,VISp,34.837635283335025,111.02790587769063,L5,Pvalb,INH,16409,L4,Nr5a1,EXC,16411,AISynphys,Accessed on 2025-07-07 00:00:007,True,-153.9826459882273,-66.35959510547718,25.0,50.0,100.0,125.0
263,mouse,VISp,34.837635283335025,111.02790587769063,L4,Nr5a1,EXC,16411,L5,Pvalb,INH,16409,AISynphys,Accessed on 2025-07-07 00:00:007,True,96.31231303708157,-73.87191594589379,25.0,50.0,100.0,125.0
264,mouse,VISp,13.58768731537146,113.62870035690659,L4,Pvalb,INH,16416,L23,Nr5a1,EXC,16413,AISynphys,Accessed on 2025-07-07 00:00:007,True,-71.47677230155756,-58.78300889574822,0.0,25.0,100.0,125.0
265,mouse,VISp,79.0130743101961,13.778265925413596,L23,Nr5a1,EXC,16417,L23,Nr5a1,EXC,16413,AISynphys,Accessed on 2025-07-07 00:00:007,True,-0.30900798170753085,209.59567702039925,75.0,100.0,0.0,25.0
266,mouse,VISp,7.898497223421864,49.78979147919379,L5,Sst,INH,16421,L4,Sim1,EXC,16422,AISynphys,Accessed on 2025-07-07 00:00:007,True,-10.285350601321309,-75.68936865062547,0.0,25.0,25.0,50.0
267,mouse,VISp,7.898497223421864,49.78979147919379,L4,Sim1,EXC,16422,L5,Sst,INH,16421,AISynphys,Accessed on 2025-07-07 00:00:007,True,-2.2721702193635234,-32.14876784498541,0.0,25.0,25.0,50.0
268,mouse,VISp,14.807190390290534,7.861230666740641,L6a,Pvalb,INH,16602,L6a,Pvalb,INH,16603,AISynphys,Accessed on 2025-07-07 00:00:007,True,-61.64028555952423,-65.47799385033795,0.0,25.0,0.0,25.0
269,mouse,VISp,5.879818685626017,64.24936309469659,L23,,EXC,16609,L23,Sst,INH,16610,AISynphys,Accessed on 2025-07-07 00:00:007,True,2.9919323090326806,-143.2889370096786,0.0,25.0,50.0,75.0
270,mouse,VISp,34.19176099959426,87.32304676771551,L23,,EXC,16609,L23,Sst,INH,16611,AISynphys,Accessed on 2025-07-07 00:00:007,True,-2.3533294628912502,711.0839741907482,25.0,50.0,75.0,100.0
271,mouse,VISp,34.19176099959426,87.32304676771551,L23,Sst,INH,16611,L23,,EXC,16609,AISynphys,Accessed on 2025-07-07 00:00:007,True,-22.051793982923332,-69.59480057634715,25.0,50.0,75.0,100.0
272,mouse,VISp,143.0076160101647,11.514808273662897,L23,,EXC,16612,L23,Pvalb,INH,16614,AISynphys,Accessed on 2025-07-07 00:00:007,True,-0.5430615391018735,64.50550644320069,125.0,150.0,0.0,25.0
273,mouse,VISp,68.99397578018532,38.16365055865647,L23,Sst,INH,16613,L23,,EXC,16609,AISynphys,Accessed on 2025-07-07 00:00:007,True,-34.13785491140182,-70.25897928024379,50.0,75.0,25.0,50.0
274,mouse,VISp,101.94417954354508,49.67509650764067,L23,Sst,INH,16613,L23,Sst,INH,16611,AISynphys,Accessed on 2025-07-07 00:00:007,True,-3.7488585288487153,-66.91239507174936,100.0,125.0,25.0,50.0
275,mouse,VISp,61.478462583196574,9.820766448018801,L23,Pvalb,INH,16616,L23,,EXC,16609,AISynphys,Accessed on 2025-07-07 00:00:007,True,-30.944093231325326,-69.35112701039047,50.0,75.0,0.0,25.0
276,mouse,VISp,93.98342643216905,97.81032003014343,L23,Pvalb,INH,16616,L23,Sst,INH,16611,AISynphys,Accessed on 2025-07-07 00:00:007,True,-3.9213222360294266,-68.1738800135722,75.0,100.0,75.0,100.0
277,mouse,VISp,17.651689038149794,4.695234328598198,L23,Sst,INH,16635,L23,Pvalb,INH,16636,AISynphys,Accessed on 2025-07-07 00:00:007,True,-88.36161164371649,-67.98622962402635,0.0,25.0,0.0,25.0
278,mouse,VISp,17.651689038149794,4.695234328598198,L23,Pvalb,INH,16636,L23,Sst,INH,16635,AISynphys,Accessed on 2025-07-07 00:00:007,True,-39.47295825079511,-59.353264335669415,0.0,25.0,0.0,25.0
279,mouse,VISp,110.9748059785613,8.616267615429674,L23,Pvalb,INH,16636,L23,Pvalb,INH,16637,AISynphys,Accessed on 2025-07-07 00:00:007,True,-70.26992805570492,-63.88166289036837,100.0,125.0,0.0,25.0
280,mouse,VISp,147.6951916771573,24.66748233217073,L23,Pvalb,INH,16638,L23,Pvalb,INH,16636,AISynphys,Accessed on 2025-07-07 00:00:007,True,-79.26906806937777,-67.68559148939174,125.0,150.0,0.0,25.0
281,mouse,VISp,36.69888702106891,33.204844187781745,L23,Pvalb,INH,16638,L23,Pvalb,INH,16637,AISynphys,Accessed on 2025-07-07 00:00:007,True,-158.32901456977527,-66.62140666195141,25.0,50.0,25.0,50.0
282,mouse,VISp,112.11508340344663,52.35186460899128,L23,Sst,INH,16650,L23,,EXC,16656,AISynphys,Accessed on 2025-07-07 00:00:007,True,-15.174919648099449,-67.60494465680561,100.0,125.0,50.0,75.0
283,mouse,VISp,9.285010638776498,57.716524035044216,L23,Pvalb,INH,16651,L23,Sst,INH,16650,AISynphys,Accessed on 2025-07-07 00:00:007,True,-5.747365904665929,-77.54429905339428,0.0,25.0,50.0,75.0
284,mouse,VISp,101.74613499506393,110.48897326980735,L23,Pvalb,INH,16651,L23,,EXC,16656,AISynphys,Accessed on 2025-07-07 00:00:007,True,-55.24308950172884,-68.78768523355515,100.0,125.0,100.0,125.0
285,mouse,VISp,112.11508340344663,52.35186460899128,L23,,EXC,16656,L23,Sst,INH,16650,AISynphys,Accessed on 2025-07-07 00:00:007,True,9.576662161365704,-115.08701302002994,100.0,125.0,50.0,75.0
286,mouse,VISp,101.74613499506393,110.48897326980735,L23,,EXC,16656,L23,Pvalb,INH,16651,AISynphys,Accessed on 2025-07-07 00:00:007,True,11.817519873455147,-120.19588231999822,100.0,125.0,100.0,125.0
287,mouse,VISp,23.355279279869322,40.52076068214039,L23,,EXC,16656,L23,Sst,INH,16655,AISynphys,Accessed on 2025-07-07 00:00:007,True,-6.2151500216454325,85.23375750511575,0.0,25.0,25.0,50.0
288,mouse,VISp,124.2954436730297,9.60338361852932,L23,Sst,INH,16666,L23,Pvalb,INH,16660,AISynphys,Accessed on 2025-07-07 00:00:007,True,-9.887475299121522,-77.24939293743142,100.0,125.0,0.0,25.0
289,mouse,VISp,67.53454340998988,56.790799364194385,L23,Sst,INH,16669,L1,Sst,INH,16670,AISynphys,Accessed on 2025-07-07 00:00:007,True,-10.348422168112618,-72.08158802714759,50.0,75.0,50.0,75.0
290,mouse,VISp,64.98608628836793,117.48923323764922,L1,Sst,INH,16670,L23,Pvalb,INH,16660,AISynphys,Accessed on 2025-07-07 00:00:007,True,-9.602815820352081,-69.8341897531762,50.0,75.0,100.0,125.0
291,mouse,VISp,30.264504753887017,82.91153908173426,L23,Sst,INH,16680,L23,Pvalb,INH,16683,AISynphys,Accessed on 2025-07-07 00:00:007,True,-7.818446662552297,-70.94637219981081,25.0,50.0,75.0,100.0
292,mouse,VISp,88.93650868228394,129.93995427452663,L23,Pvalb,INH,16683,L23,,,16691,AISynphys,Accessed on 2025-07-07 00:00:007,True,-8.289091816607085,-70.4143684386133,75.0,100.0,125.0,150.0
293,mouse,VISp,46.24561632514156,11.253165830458604,L23,Sst,INH,16685,L23,Pvalb,INH,16683,AISynphys,Accessed on 2025-07-07 00:00:007,True,-15.626710455493205,-72.47635959541437,25.0,50.0,0.0,25.0
294,mouse,VISp,91.35028108179621,47.51552883991456,L5,,INH,16748,L5,Sim1,EXC,16753,AISynphys,Accessed on 2025-07-07 00:00:007,True,-67.5605276254485,-65.71746006848541,75.0,100.0,25.0,50.0
295,mouse,VISp,83.43270439605037,12.470039733747804,L5,Sst,INH,16751,L5,Sim1,EXC,16749,AISynphys,Accessed on 2025-07-07 00:00:007,True,-31.269892196156253,-69.02698089653472,75.0,100.0,0.0,25.0
296,mouse,VISp,8.574670093967951,14.827656462826885,L5,Sst,INH,16751,L5,Sim1,EXC,16752,AISynphys,Accessed on 2025-07-07 00:00:007,True,-79.70674483880852,-73.80690397441026,0.0,25.0,0.0,25.0
297,mouse,VISp,25.611770046526296,34.42135080562436,L5,Sst,INH,16751,L5,Sim1,EXC,16753,AISynphys,Accessed on 2025-07-07 00:00:007,True,-52.89899831225329,-69.36970104673344,25.0,50.0,25.0,50.0
298,mouse,VISp,2.6267196196961233,15.04161034196477,L23,Sst,INH,16900,L23,Nr5a1,EXC,16904,AISynphys,Accessed on 2025-07-07 00:00:007,True,-8.007576062164114,-71.27052342303078,0.0,25.0,0.0,25.0
299,mouse,VISp,2.6267196196961233,15.04161034196477,L23,Nr5a1,EXC,16904,L23,Sst,INH,16900,AISynphys,Accessed on 2025-07-07 00:00:007,True,-0.5594079806914027,38.110417390392854,0.0,25.0,0.0,25.0
300,mouse,VISp,90.76950949056393,123.45914434391784,L5,,INH,17016,L23,Pvalb,INH,17021,AISynphys,Accessed on 2025-07-07 00:00:007,True,-55.12305496479243,-72.02242378623716,75.0,100.0,100.0,125.0
301,mouse,VISp,103.74939813900065,40.653557803901485,L4,,EXC,17416,L5,Sim1,EXC,17413,AISynphys,Accessed on 2025-07-07 00:00:007,True,-28.36706016013521,-26.801858489445443,100.0,125.0,25.0,50.0
302,mouse,VISp,69.50568992834634,25.186231807766845,L4,Nr5a1,EXC,17480,L23,Pvalb,INH,17482,AISynphys,Accessed on 2025-07-07 00:00:007,True,-26.641701689101613,-39.89966666711929,50.0,75.0,25.0,50.0
303,mouse,VISp,9.734888026929172,18.364637285368808,L23,Pvalb,INH,17482,L4,Nr5a1,EXC,17481,AISynphys,Accessed on 2025-07-07 00:00:007,True,-51.26989516535004,-69.07407291951635,0.0,25.0,0.0,25.0
304,mouse,VISp,43.60915219670032,107.4397239664411,L5,Pvalb,INH,17488,L23,Nr5a1,EXC,17485,AISynphys,Accessed on 2025-07-07 00:00:007,True,-15.365833233584091,-71.18430707963542,25.0,50.0,100.0,125.0
305,mouse,VISp,16.290155606086966,76.67350500681107,L5,Pvalb,INH,17488,L4,Nr5a1,EXC,17490,AISynphys,Accessed on 2025-07-07 00:00:007,True,-34.12246752110774,-67.85301681041516,0.0,25.0,75.0,100.0
306,mouse,VISp,16.290155606086966,76.67350500681107,L4,Nr5a1,EXC,17490,L5,Pvalb,INH,17488,AISynphys,Accessed on 2025-07-07 00:00:007,True,5.414706736331949,-107.69722330617667,0.0,25.0,75.0,100.0
307,mouse,VISp,22.473989152818557,24.162308964148497,L5,Sst,INH,17602,L5,Sst,INH,17603,AISynphys,Accessed on 2025-07-07 00:00:007,True,-79.4827137269055,-64.1175506809762,0.0,25.0,0.0,25.0
308,mouse,VISp,5.023682615072239,38.480632441177725,L4,Nr5a1,EXC,17615,L5,Nr5a1,EXC,17618,AISynphys,Accessed on 2025-07-07 00:00:007,True,1.0372770331093513,-234.17342863970924,0.0,25.0,25.0,50.0
309,mouse,VISp,116.63842888254308,25.623295862396663,L4,Nr5a1,EXC,17621,L5,Vip,INH,17617,AISynphys,Accessed on 2025-07-07 00:00:007,True,17.738839444355442,-93.27225528066712,100.0,125.0,25.0,50.0
310,mouse,VISp,6.649778467790674,81.10141530854615,L5,Pvalb,INH,17652,L4,Nr5a1,EXC,17651,AISynphys,Accessed on 2025-07-07 00:00:007,True,-29.212694508242855,-72.42394333312681,0.0,25.0,75.0,100.0
311,mouse,VISp,53.729988114197404,88.99740165829682,L4,Pvalb,INH,17675,L23,Nr5a1,EXC,17674,AISynphys,Accessed on 2025-07-07 00:00:007,True,-68.80088023577925,-72.3945245426313,50.0,75.0,75.0,100.0
312,mouse,VISp,41.7832724286538,90.60769331162173,L4,Pvalb,INH,17682,L4,Nr5a1,EXC,17681,AISynphys,Accessed on 2025-07-07 00:00:007,True,-57.16106368585302,-71.22697133458671,25.0,50.0,75.0,100.0
313,mouse,VISp,70.76782503294824,104.08286403974486,L4,Sim1,EXC,17721,L5,Sst,INH,17724,AISynphys,Accessed on 2025-07-07 00:00:007,True,0.012771235095574877,-94.48483920818282,50.0,75.0,100.0,125.0
314,mouse,VISp,99.37076464511131,53.89023645500025,L5,Pvalb,INH,17796,L5,,,17800,AISynphys,Accessed on 2025-07-07 00:00:007,True,-7.200445139815804,-72.12660983996477,75.0,100.0,50.0,75.0
315,mouse,VISp,25.81930643273739,50.552236203974715,L4,Pvalb,INH,17942,L4,Pvalb,INH,17952,AISynphys,Accessed on 2025-07-07 00:00:007,True,-12.222012291511327,-66.98872302781074,25.0,50.0,50.0,75.0
316,mouse,VISp,41.283042008159555,166.34177639764013,L6a,Vip,INH,19108,L6a,Sst,INH,19111,AISynphys,Accessed on 2025-07-07 00:00:007,True,-34.879331107878286,-75.73848308968796,25.0,50.0,150.0,175.0
317,mouse,VISp,41.283042008159555,166.34177639764013,L6a,Sst,INH,19111,L6a,Vip,INH,19108,AISynphys,Accessed on 2025-07-07 00:00:007,True,-0.9027331832097762,-71.17394225139277,25.0,50.0,150.0,175.0
318,mouse,VISp,128.676543487516,95.52095942292121,L4,Sst,INH,19305,L23,Nr5a1,EXC,19301,AISynphys,Accessed on 2025-07-07 00:00:007,True,-5.849419895833333,-70.96033474320079,125.0,150.0,75.0,100.0
319,mouse,VISp,18.875798654720366,80.65923728027974,L5,Sst,INH,19325,L4,Nr5a1,EXC,19326,AISynphys,Accessed on 2025-07-07 00:00:007,True,-9.596267486196181,-70.67070000737756,0.0,25.0,75.0,100.0
320,mouse,VISp,94.87586363431605,72.72719540311351,L5,Sst,INH,19325,L4,Nr5a1,EXC,19328,AISynphys,Accessed on 2025-07-07 00:00:007,True,-7.264663260159311,-67.51784701170872,75.0,100.0,50.0,75.0
321,mouse,VISp,18.875798654720366,80.65923728027974,L4,Nr5a1,EXC,19326,L5,Sst,INH,19325,AISynphys,Accessed on 2025-07-07 00:00:007,True,5.357379112426664,-73.92026671751891,0.0,25.0,75.0,100.0
322,mouse,VISp,16.98008768023499,4.599802270917726,L23,,EXC,19367,L23,Pvalb,INH,19363,AISynphys,Accessed on 2025-07-07 00:00:007,True,-16.55033655382148,170.50603966364795,0.0,25.0,0.0,25.0
323,mouse,VISp,15.247112961032485,37.31010716432629,L23,,EXC,19368,L23,Pvalb,INH,19363,AISynphys,Accessed on 2025-07-07 00:00:007,True,-8.109200638800015,-21.533734360548785,0.0,25.0,25.0,50.0
324,mouse,VISp,26.984552811598792,23.852804464842873,L23,Nr5a1,EXC,20840,L4,Nr5a1,EXC,20837,AISynphys,Accessed on 2025-07-07 00:00:007,True,5.244113385655411,-80.18186658007546,25.0,50.0,0.0,25.0
325,mouse,VISp,13.815812078212678,4.815606818407396,L4,Pvalb,INH,21429,L4,Sst,INH,21428,AISynphys,Accessed on 2025-07-07 00:00:007,True,-34.43421637245215,-69.95764928464904,0.0,25.0,0.0,25.0
326,mouse,VISp,61.01391541847961,56.62936525784691,L23,Vip,INH,21686,L23,Sst,INH,21691,AISynphys,Accessed on 2025-07-07 00:00:007,True,-9.295363750344173,-72.58040414248909,50.0,75.0,50.0,75.0
327,mouse,VISp,49.2214149388678,60.365119443150846,L23,Sst,INH,21687,L23,Vip,INH,21686,AISynphys,Accessed on 2025-07-07 00:00:007,True,-64.97236404054141,-72.90307056861418,25.0,50.0,50.0,75.0
328,mouse,VISp,84.7415957842829,54.9398063260444,L23,Sst,INH,21687,L23,Vip,INH,21692,AISynphys,Accessed on 2025-07-07 00:00:007,True,-0.0003637428951889891,-65.0571953199642,75.0,100.0,50.0,75.0
329,mouse,VISp,30.499422159147898,19.090340843684643,L23,Sst,INH,22093,L23,Vip,INH,22092,AISynphys,Accessed on 2025-07-07 00:00:007,True,-31.84311740596319,-69.29027849790326,25.0,50.0,0.0,25.0
330,mouse,VISp,32.44148675646349,45.99545409483662,L23,Vip,INH,22425,L23,Sst,INH,22423,AISynphys,Accessed on 2025-07-07 00:00:007,True,-49.28516068796776,-69.81207770255399,25.0,50.0,25.0,50.0
331,mouse,VISp,15.041640877728145,59.5805292492884,L4,Vip,INH,22438,L23,Sst,INH,22435,AISynphys,Accessed on 2025-07-07 00:00:007,True,-2.864648079310052,-72.1540552116718,0.0,25.0,50.0,75.0
332,mouse,VISp,12.695829997908618,10.432323224680205,L23,,INH,22525,L23,Sst,INH,22526,AISynphys,Accessed on 2025-07-07 00:00:007,True,-4.878597483045865,-67.85358154562239,0.0,25.0,0.0,25.0
333,mouse,VISp,124.54559473040075,7.991190620979225,L23,Sst,INH,22542,L23,,,22549,AISynphys,Accessed on 2025-07-07 00:00:007,True,-25.82824061197735,-72.52025269430928,100.0,125.0,0.0,25.0
334,mouse,VISp,117.37105677128922,4.640922111041288,L23,,INH,22543,L23,Vip,INH,22548,AISynphys,Accessed on 2025-07-07 00:00:007,True,-10.755808270510258,-69.40464315262517,100.0,125.0,0.0,25.0
335,mouse,VISp,39.5899747121589,70.72465720482913,L23,Sst,INH,22546,L23,Vip,INH,22548,AISynphys,Accessed on 2025-07-07 00:00:007,True,-17.689968775323397,-72.91532867640234,25.0,50.0,50.0,75.0
336,mouse,VISp,49.05712758794125,34.271050342243164,L23,,EXC,22737,L23,Sst,INH,22738,AISynphys,Accessed on 2025-07-07 00:00:007,True,20.743817030093286,-83.51004240239843,25.0,50.0,25.0,50.0
337,mouse,VISp,77.87555624227318,57.548971359760586,L23,Pvalb,INH,23094,L23,Pvalb,INH,23093,AISynphys,Accessed on 2025-07-07 00:00:007,True,-5.385728105637957,-70.58619433688632,75.0,100.0,50.0,75.0
338,mouse,VISp,54.35205848120576,170.30287743436887,L4,Pvalb,INH,23140,L23,Pvalb,INH,23139,AISynphys,Accessed on 2025-07-07 00:00:007,True,-49.94648969926774,-67.21823470944021,50.0,75.0,150.0,175.0
339,mouse,VISp,83.92784624510413,1.9241451785512933,L23,Pvalb,INH,23346,L23,Pvalb,INH,23342,AISynphys,Accessed on 2025-07-07 00:00:007,True,-29.847248249497774,-72.38688917652367,75.0,100.0,0.0,25.0
340,mouse,VISp,12.246108036557168,81.99795721459769,L23,Pvalb,INH,23346,L23,Sst,INH,23345,AISynphys,Accessed on 2025-07-07 00:00:007,True,-43.95198657857241,-67.93393699502563,0.0,25.0,75.0,100.0
341,mouse,VISp,74.72456490675896,26.114034530030114,L4,Pvalb,INH,23560,L4,Pvalb,INH,23564,AISynphys,Accessed on 2025-07-07 00:00:007,True,-26.53088363603363,-74.16352157226324,50.0,75.0,25.0,50.0
342,mouse,VISp,56.28434863503406,32.2298385844551,L4,Sst,INH,23561,L4,Pvalb,INH,23560,AISynphys,Accessed on 2025-07-07 00:00:007,True,-21.675670985237517,-61.59982016330516,50.0,75.0,25.0,50.0
343,mouse,VISp,68.5831643711781,1.0072152331747268,L4,Sst,INH,23561,L4,Sst,INH,23562,AISynphys,Accessed on 2025-07-07 00:00:007,True,-18.937877920595216,-67.64070215940201,50.0,75.0,0.0,25.0
344,mouse,VISp,17.43458019360392,58.32799470993985,L4,Sst,INH,23561,L4,Pvalb,INH,23564,AISynphys,Accessed on 2025-07-07 00:00:007,True,-19.392410851784156,-71.1971656572411,0.0,25.0,50.0,75.0
345,mouse,VISp,153.19605372369128,27.482732723258863,L4,Sst,INH,23563,L4,Pvalb,INH,23560,AISynphys,Accessed on 2025-07-07 00:00:007,True,-8.099654957828704,-63.04723742074986,150.0,175.0,25.0,50.0
346,mouse,VISp,74.72456490675896,26.114034530030114,L4,Pvalb,INH,23564,L4,Pvalb,INH,23560,AISynphys,Accessed on 2025-07-07 00:00:007,True,-20.446364635257268,-62.443144953970425,50.0,75.0,25.0,50.0
347,mouse,VISp,98.8957220230598,16.530071251741337,L23,Sst,INH,23636,L23,,INH,23633,AISynphys,Accessed on 2025-07-07 00:00:007,True,-17.2896205696896,-69.33672911329269,75.0,100.0,0.0,25.0
348,mouse,VISp,120.3976442779565,32.10204716850156,L23,Vip,INH,23652,L4,Sst,INH,23654,AISynphys,Accessed on 2025-07-07 00:00:007,True,-14.439342306107207,-73.93564607967151,100.0,125.0,25.0,50.0
349,mouse,VISp,65.09977282023434,23.112526111263485,L23,Pvalb,INH,23805,L23,Sst,INH,23806,AISynphys,Accessed on 2025-07-07 00:00:007,True,-8.832029969722312,-74.64574033300714,50.0,75.0,0.0,25.0
350,mouse,VISp,65.09977282023434,23.112526111263485,L23,Sst,INH,23806,L23,Pvalb,INH,23805,AISynphys,Accessed on 2025-07-07 00:00:007,True,-6.079032942568105,-71.90832396282583,50.0,75.0,0.0,25.0
351,mouse,VISp,54.817646171129745,11.262275059100464,L5,Tlx3,EXC,24114,L5,Tlx3,EXC,24118,AISynphys,Accessed on 2025-07-07 00:00:007,True,0.2212891133201017,-262.3837935484318,50.0,75.0,0.0,25.0
352,mouse,VISp,43.92520180765729,4.4165150658164425,L5,Tlx3,EXC,24119,L5,Fam84b,EXC,24115,AISynphys,Accessed on 2025-07-07 00:00:007,True,-0.17351659410024256,524.2657599624234,25.0,50.0,0.0,25.0
353,mouse,VISp,118.08971535664419,20.75217900816692,L23,Sst,INH,24136,L23,Vip,INH,24134,AISynphys,Accessed on 2025-07-07 00:00:007,True,-1.0727034630420802,-66.8390904090328,100.0,125.0,0.0,25.0
354,mouse,VISp,2.4002240742187433,21.069453247617567,L23,Vip,INH,24137,L23,Sst,INH,24136,AISynphys,Accessed on 2025-07-07 00:00:007,True,-29.370549096529473,-71.20675541778732,0.0,25.0,0.0,25.0
355,mouse,VISp,30.908689733027437,33.51131898161314,L23,Sst,INH,24246,L23,Pvalb,INH,24248,AISynphys,Accessed on 2025-07-07 00:00:007,True,-12.30900059387255,-75.12151354574256,25.0,50.0,25.0,50.0
356,mouse,VISp,27.000896623308765,3.602825554672533,L5,Tlx3,EXC,631,L5,,,632,AISynphys,Accessed on 2025-07-07 00:00:007,True,-6.04092388037497,-13.815354848559817,25.0,50.0,0.0,25.0
