ecephys_unit_id,receptive field area (degrees),region,layer,spiking class,citation,dataset
915961358,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915961501,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915961509,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915961623,400.0,grey,,FS,siegle_survey_2019,Siegle2019
915961801,600.0,grey,,FS,siegle_survey_2019,Siegle2019
915961838,600.0,grey,,FS,siegle_survey_2019,Siegle2019
915961840,600.0,grey,,RS,siegle_survey_2019,Siegle2019
915961858,400.0,grey,,RS,siegle_survey_2019,Siegle2019
915961869,400.0,grey,,RS,siegle_survey_2019,Siegle2019
915961875,700.0,grey,,RS,siegle_survey_2019,Siegle2019
915961883,500.0,grey,,RS,siegle_survey_2019,Siegle2019
915961886,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915961891,700.0,grey,,RS,siegle_survey_2019,Siegle2019
915961898,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915961909,700.0,grey,,RS,siegle_survey_2019,Siegle2019
915961922,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915961924,2100.0,grey,,RS,siegle_survey_2019,Siegle2019
915961927,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915961950,900.0,grey,,RS,siegle_survey_2019,Siegle2019
915961974,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915961976,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915961988,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915962002,900.0,grey,,RS,siegle_survey_2019,Siegle2019
915962005,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915962028,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915962031,500.0,grey,,RS,siegle_survey_2019,Siegle2019
915962034,2000.0,grey,,FS,siegle_survey_2019,Siegle2019
915962038,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915962045,800.0,grey,,FS,siegle_survey_2019,Siegle2019
915962056,700.0,grey,,FS,siegle_survey_2019,Siegle2019
915962050,800.0,grey,,FS,siegle_survey_2019,Siegle2019
915962086,300.0,grey,,FS,siegle_survey_2019,Siegle2019
915962196,600.0,grey,,RS,siegle_survey_2019,Siegle2019
915962274,500.0,grey,,RS,siegle_survey_2019,Siegle2019
915962280,700.0,grey,,RS,siegle_survey_2019,Siegle2019
915962283,1200.0,grey,,RS,siegle_survey_2019,Siegle2019
915962289,500.0,grey,,RS,siegle_survey_2019,Siegle2019
915962286,1600.0,grey,,RS,siegle_survey_2019,Siegle2019
915962307,1100.0,grey,,RS,siegle_survey_2019,Siegle2019
915962295,100.0,grey,,FS,siegle_survey_2019,Siegle2019
915962305,500.0,grey,,RS,siegle_survey_2019,Siegle2019
915962312,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915962349,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915962356,1200.0,grey,,RS,siegle_survey_2019,Siegle2019
915962360,600.0,grey,,FS,siegle_survey_2019,Siegle2019
915962371,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915963551,800.0,grey,,RS,siegle_survey_2019,Siegle2019
915962379,1700.0,grey,,RS,siegle_survey_2019,Siegle2019
915962383,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915962385,1700.0,grey,,RS,siegle_survey_2019,Siegle2019
915962391,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915963353,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915963467,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915962433,400.0,grey,,RS,siegle_survey_2019,Siegle2019
915962435,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915962464,1600.0,grey,,RS,siegle_survey_2019,Siegle2019
915962442,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915962507,400.0,grey,,RS,siegle_survey_2019,Siegle2019
915962512,1300.0,grey,,RS,siegle_survey_2019,Siegle2019
915962518,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915962524,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915962538,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915962543,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915962547,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915962550,400.0,grey,,RS,siegle_survey_2019,Siegle2019
915962553,600.0,grey,,RS,siegle_survey_2019,Siegle2019
915962556,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915962565,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915962569,400.0,grey,,RS,siegle_survey_2019,Siegle2019
915962577,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915962634,3700.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962720,1100.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962740,300.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962725,300.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962733,100.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962737,1600.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962742,2600.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962810,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962815,300.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962825,2200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962827,300.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962819,400.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962835,2400.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962838,0.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962841,400.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962843,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962847,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962857,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962861,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962880,1000.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962886,400.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962863,300.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962868,500.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962926,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962933,300.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962935,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962939,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962943,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962950,100.0,VISl,,FS,siegle_survey_2019,Siegle2019
915962964,400.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962976,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962986,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915963400,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915962978,400.0,VISl,,RS,siegle_survey_2019,Siegle2019
915963000,300.0,VISl,,RS,siegle_survey_2019,Siegle2019
915963076,300.0,VISl,,RS,siegle_survey_2019,Siegle2019
915963115,0.0,VISl,,RS,siegle_survey_2019,Siegle2019
915963123,200.0,VISl,,RS,siegle_survey_2019,Siegle2019
915963135,500.0,VISl,,RS,siegle_survey_2019,Siegle2019
915963257,1700.0,grey,,FS,siegle_survey_2019,Siegle2019
915963355,1700.0,grey,,RS,siegle_survey_2019,Siegle2019
915963469,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915963371,100.0,VISl,,RS,siegle_survey_2019,Siegle2019
915963570,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915963643,400.0,grey,,RS,siegle_survey_2019,Siegle2019
915963674,100.0,grey,,FS,siegle_survey_2019,Siegle2019
915963683,300.0,grey,,FS,siegle_survey_2019,Siegle2019
915963688,3000.0,grey,,FS,siegle_survey_2019,Siegle2019
915963694,400.0,grey,,FS,siegle_survey_2019,Siegle2019
915964957,400.0,grey,,RS,siegle_survey_2019,Siegle2019
915963697,900.0,grey,,RS,siegle_survey_2019,Siegle2019
915963700,300.0,grey,,FS,siegle_survey_2019,Siegle2019
915963716,1000.0,grey,,FS,siegle_survey_2019,Siegle2019
915963731,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915963741,300.0,grey,,FS,siegle_survey_2019,Siegle2019
915963743,500.0,grey,,RS,siegle_survey_2019,Siegle2019
915963750,1700.0,grey,,FS,siegle_survey_2019,Siegle2019
915963755,1000.0,grey,,RS,siegle_survey_2019,Siegle2019
915963759,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915963781,500.0,grey,,RS,siegle_survey_2019,Siegle2019
915963762,1300.0,grey,,FS,siegle_survey_2019,Siegle2019
915963788,700.0,grey,,FS,siegle_survey_2019,Siegle2019
915963796,100.0,grey,,FS,siegle_survey_2019,Siegle2019
915963798,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915963801,1500.0,grey,,FS,siegle_survey_2019,Siegle2019
915963812,400.0,grey,,FS,siegle_survey_2019,Siegle2019
915963823,1700.0,grey,,FS,siegle_survey_2019,Siegle2019
915963826,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915963832,600.0,grey,,RS,siegle_survey_2019,Siegle2019
915963846,300.0,grey,,FS,siegle_survey_2019,Siegle2019
915963850,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915963860,600.0,grey,,FS,siegle_survey_2019,Siegle2019
915963868,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915963870,100.0,grey,,FS,siegle_survey_2019,Siegle2019
915963872,1100.0,grey,,FS,siegle_survey_2019,Siegle2019
915963875,400.0,grey,,FS,siegle_survey_2019,Siegle2019
915963882,1000.0,grey,,FS,siegle_survey_2019,Siegle2019
915963891,400.0,grey,,FS,siegle_survey_2019,Siegle2019
915963894,400.0,grey,,FS,siegle_survey_2019,Siegle2019
915963902,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915963904,400.0,grey,,FS,siegle_survey_2019,Siegle2019
915963914,1400.0,grey,,FS,siegle_survey_2019,Siegle2019
915963916,1100.0,grey,,FS,siegle_survey_2019,Siegle2019
915963922,400.0,grey,,FS,siegle_survey_2019,Siegle2019
915964967,400.0,grey,,RS,siegle_survey_2019,Siegle2019
915963910,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915963924,1700.0,grey,,RS,siegle_survey_2019,Siegle2019
915963926,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915963938,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915963942,100.0,grey,,FS,siegle_survey_2019,Siegle2019
915963950,1600.0,grey,,RS,siegle_survey_2019,Siegle2019
915964029,1100.0,grey,,RS,siegle_survey_2019,Siegle2019
915964051,100.0,grey,,FS,siegle_survey_2019,Siegle2019
915964054,100.0,grey,,FS,siegle_survey_2019,Siegle2019
915964067,800.0,grey,,FS,siegle_survey_2019,Siegle2019
915964075,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915964083,2000.0,grey,,RS,siegle_survey_2019,Siegle2019
915964088,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915964159,100.0,grey,,FS,siegle_survey_2019,Siegle2019
915964199,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915964210,400.0,grey,,RS,siegle_survey_2019,Siegle2019
915964213,900.0,grey,,RS,siegle_survey_2019,Siegle2019
915964224,0.0,grey,,RS,siegle_survey_2019,Siegle2019
915964226,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915965030,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915964235,600.0,grey,,RS,siegle_survey_2019,Siegle2019
915964268,400.0,grey,,FS,siegle_survey_2019,Siegle2019
915965043,700.0,grey,,RS,siegle_survey_2019,Siegle2019
915964286,900.0,grey,,RS,siegle_survey_2019,Siegle2019
915964302,600.0,grey,,FS,siegle_survey_2019,Siegle2019
915964310,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915964317,1200.0,grey,,RS,siegle_survey_2019,Siegle2019
915964325,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915964328,500.0,grey,,RS,siegle_survey_2019,Siegle2019
915964333,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915964353,500.0,grey,,RS,siegle_survey_2019,Siegle2019
915964359,1700.0,grey,,RS,siegle_survey_2019,Siegle2019
915964383,700.0,grey,,FS,siegle_survey_2019,Siegle2019
915964438,100.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964451,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964440,900.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964461,300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964468,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915965089,100.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964480,800.0,VISal,,RS,siegle_survey_2019,Siegle2019
915965094,100.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964487,2400.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964495,800.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964498,100.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964514,400.0,VISal,,FS,siegle_survey_2019,Siegle2019
915964519,100.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964522,600.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964544,100.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964501,300.0,VISal,,FS,siegle_survey_2019,Siegle2019
915964503,900.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964506,600.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964509,1600.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964511,100.0,VISal,,RS,siegle_survey_2019,Siegle2019
915965103,300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964546,500.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964551,600.0,VISal,,FS,siegle_survey_2019,Siegle2019
915964554,1300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964570,1300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964574,300.0,VISal,,FS,siegle_survey_2019,Siegle2019
915964584,1900.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964588,0.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964591,1300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964594,800.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964614,1100.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964627,500.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964630,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964640,1900.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964620,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964625,3900.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964646,300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964649,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964659,900.0,VISal,,RS,siegle_survey_2019,Siegle2019
915965128,300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964662,1400.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964665,800.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964673,900.0,VISal,,FS,siegle_survey_2019,Siegle2019
915964696,1200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964683,1100.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964686,600.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964693,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964712,400.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964716,1000.0,VISal,,RS,siegle_survey_2019,Siegle2019
915965136,400.0,VISal,,RS,siegle_survey_2019,Siegle2019
915965147,400.0,VISal,,RS,siegle_survey_2019,Siegle2019
915965150,400.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964706,1100.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964723,700.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964730,300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964753,700.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964757,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964762,300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964737,1200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964745,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964750,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964775,300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964779,1000.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964790,500.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964795,500.0,VISal,,FS,siegle_survey_2019,Siegle2019
915964808,1400.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964812,300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964851,400.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964817,400.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964832,300.0,VISal,,FS,siegle_survey_2019,Siegle2019
915965156,500.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964838,600.0,VISal,,FS,siegle_survey_2019,Siegle2019
915965153,400.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964841,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964872,400.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964876,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964878,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964883,400.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964893,300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915965168,300.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964917,500.0,VISal,,RS,siegle_survey_2019,Siegle2019
915964920,900.0,VISal,,FS,siegle_survey_2019,Siegle2019
915964999,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915965034,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915965123,700.0,VISal,,RS,siegle_survey_2019,Siegle2019
915965132,100.0,VISal,,RS,siegle_survey_2019,Siegle2019
915965160,200.0,VISal,,RS,siegle_survey_2019,Siegle2019
915965400,500.0,grey,,FS,siegle_survey_2019,Siegle2019
915965409,300.0,grey,,FS,siegle_survey_2019,Siegle2019
915965413,1400.0,grey,,RS,siegle_survey_2019,Siegle2019
915965445,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915965478,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915965495,1100.0,grey,,FS,siegle_survey_2019,Siegle2019
915965499,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915965513,900.0,grey,,RS,siegle_survey_2019,Siegle2019
915965527,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915966776,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915965529,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915965532,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915965547,400.0,grey,,RS,siegle_survey_2019,Siegle2019
915965553,1600.0,grey,,FS,siegle_survey_2019,Siegle2019
915965557,300.0,grey,,FS,siegle_survey_2019,Siegle2019
915965572,3200.0,grey,,FS,siegle_survey_2019,Siegle2019
915965577,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915966931,1300.0,grey,,FS,siegle_survey_2019,Siegle2019
915965595,1200.0,grey,,RS,siegle_survey_2019,Siegle2019
915965693,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915965761,500.0,grey,,FS,siegle_survey_2019,Siegle2019
915965765,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915965779,700.0,grey,,FS,siegle_survey_2019,Siegle2019
915965782,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915965797,1100.0,grey,,RS,siegle_survey_2019,Siegle2019
915965855,600.0,grey,,RS,siegle_survey_2019,Siegle2019
915965871,700.0,grey,,RS,siegle_survey_2019,Siegle2019
915965876,1300.0,grey,,RS,siegle_survey_2019,Siegle2019
915965883,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915965906,500.0,grey,,FS,siegle_survey_2019,Siegle2019
915965910,300.0,grey,,FS,siegle_survey_2019,Siegle2019
915965923,1200.0,grey,,RS,siegle_survey_2019,Siegle2019
915965935,500.0,grey,,FS,siegle_survey_2019,Siegle2019
915965940,800.0,grey,,RS,siegle_survey_2019,Siegle2019
915965950,300.0,grey,,FS,siegle_survey_2019,Siegle2019
915965981,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915966034,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915966037,300.0,grey,,FS,siegle_survey_2019,Siegle2019
915966065,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915966076,1000.0,grey,,RS,siegle_survey_2019,Siegle2019
915966078,1100.0,grey,,RS,siegle_survey_2019,Siegle2019
915966103,1000.0,grey,,RS,siegle_survey_2019,Siegle2019
915966115,600.0,grey,,RS,siegle_survey_2019,Siegle2019
915966117,800.0,grey,,RS,siegle_survey_2019,Siegle2019
915966156,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915966163,1300.0,grey,,RS,siegle_survey_2019,Siegle2019
915966094,0.0,grey,,RS,siegle_survey_2019,Siegle2019
915966105,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915966112,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915966120,1800.0,grey,,RS,siegle_survey_2019,Siegle2019
915966123,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915966126,200.0,grey,,FS,siegle_survey_2019,Siegle2019
915966145,100.0,grey,,FS,siegle_survey_2019,Siegle2019
915966140,400.0,grey,,RS,siegle_survey_2019,Siegle2019
915966173,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915966189,500.0,grey,,RS,siegle_survey_2019,Siegle2019
915966195,1800.0,grey,,RS,siegle_survey_2019,Siegle2019
915966205,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915966208,200.0,grey,,RS,siegle_survey_2019,Siegle2019
915966229,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915966211,300.0,grey,,RS,siegle_survey_2019,Siegle2019
915966217,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915966241,100.0,grey,,RS,siegle_survey_2019,Siegle2019
915966309,400.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966322,400.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966344,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966353,500.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966363,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966368,400.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966380,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966384,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966397,700.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966399,300.0,VISrl,,FS,siegle_survey_2019,Siegle2019
915966412,300.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966870,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966387,300.0,VISrl,,FS,siegle_survey_2019,Siegle2019
915966423,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966431,300.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966447,700.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966434,100.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966437,500.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966459,800.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966463,600.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966466,900.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966468,700.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966472,1500.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966483,300.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966485,1300.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966872,400.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966876,800.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966488,700.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966504,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966508,400.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966523,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966526,3400.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966529,800.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966534,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966879,100.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966544,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966548,1000.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966551,1800.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966554,1600.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966556,2500.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966882,1200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966884,600.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966560,800.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966568,400.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966571,400.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966891,100.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966573,600.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966578,100.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966583,1100.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966606,100.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966608,300.0,VISrl,,RS,siegle_survey_2019,Siegle2019
915966611,700.0,VISrl,,FS,siegle_survey_2019,Siegle2019
915966617,600.0,VISrl,,RS,siegle_survey_2019,Siegle2019
